ID,Name,Sex,Age,NOC,Year
2978,Nair Felipe Pires de Almeida,F,28,ANG,2012
2990,Johanna Maria-Therese Almgren,F,28,SWE,2012
3029,Jessica Alonso Bernardo,F,28,ESP,2012
3030,Jonathan Alonso Flete,M,21,ESP,2012
3050,Kamel Al-Alouini,M,24,TUN,2012
3052,"Mikhail Surenovich ""Misha"" Aloyan",M,23,RUS,2012
3054,Uzodinma Anthony Alozie,M,25,AUS,2012
3063,Azza Alqasmi,F,27,BRN,2012
3070,Malin Therse Alshammar,F,34,SWE,2012
3074,Julio Alsogaray,M,32,ARG,2012
3077,Ida Alstad,F,27,NOR,2012
3097,Maria Suelen Altheman,F,23,BRA,2012
3123,"Eniola ""Eni"" Aluko",F,25,GBR,2012
3174,Lzaro Jorge lvarez Estrada,M,21,CUB,2012
3177,Luis Antonio lvarez Murillo,M,21,MEX,2012
3195,Sergio lvarez Boulet,M,32,CUB,2012
3206,Yuri Alvear Orjuela,F,26,COL,2012
3227,Thiago Soares Alves,M,25,BRA,2012
3246,Anna Romzatovna Alyabyeva,F,18,KAZ,2012
3270,Andrey Amador Bikkazakova,M,25,CRC,2012
3271,Darisleydis Amador Rodrguez,F,24,CUB,2012
3280,Mohammed Aman Geleto,M,18,ETH,2012
3314,Yadinis Amars Rocha,F,28,COL,2012
3324,"Pablo ""Pol"" Amat Escud",M,34,ESP,2012
3326,Eyawomano Doreen Amata,F,24,NGR,2012
3340,Kim Oscar Amb,M,21,SWE,2012
3347,Eloise Michelle Amberger,F,25,AUS,2012
3351,Serge Ambomo,M,26,CMR,2012
3357,Harald Ambros,M,32,AUT,2012
3408,Noor Amer Al-Ameri,F,18,IRQ,2012
3409,Nourhan Muhammad Mahmud Amer,F,19,EGY,2012
3411,Christine Amertil (-Ling),F,32,BAH,2012
3444,Al-Farouq Ajiede Aminu,M,21,NGR,2012
3445,"Abdul Wahab ""Alade"" Aminu",M,24,NGR,2012
3503,"Eduarda Idalina ""Duda"" Amorim-Taleska",F,25,BRA,2012
3507,Vanessa Amors Quiles,F,29,ESP,2012
3512,Nijel Carlos Amilfitano Amos,M,18,BOT,2012
3526,Alberta Boatema Ampomah,F,17,GHA,2012
3533,Noureddine Amrabat,M,25,MAR,2012
3537,Marwa Al-Amri,F,23,TUN,2012
3542,Mohamed Amsif,M,23,MAR,2012
3593,An Kum-Ae,F,32,PRK,2012
3614,Ana Paula Rodrigues-Belo,F,24,BRA,2012
3616,Phara Anacharsis,F,28,FRA,2012
3623,Takamasa Anai,M,27,JPN,2012
3631,Anis Viktorovich Ananenko,M,26,BLR,2012
3655,Anton Pavlovich Anchin,M,22,RUS,2012
3711,David Emil Andersen,M,32,AUS,2012
3779,Stine Myrhj Andersen,F,27,DEN,2012
3792,Alyssa Jean Anderson,F,21,USA,2012
3820,Haley Danita Anderson,F,20,USA,2012
3825,Jenny-Lyn Anderson,F,19,AUS,2012
3845,"Matthew John ""Matt"" Anderson",M,25,USA,2012
3856,Rose Anderson,F,24,GBR,2012
3929,Isabellah Moraa Andersson (Amoro-),F,31,SWE,2012
3939,Kim Verner Andersson,M,29,SWE,2012
3959,Erik Mattias Andersson,M,34,SWE,2012
4004,Elizabeth Adhiambo Andiego,F,25,KEN,2012
4014,Kozue Ando,F,30,JPN,2012
4037,Francisco Catalo Rebelo Andrade,M,31,POR,2012
4043,Lady Patricia Andrade Rodrguez,F,20,COL,2012
4050,Marcia Yuleisi Andrades Mendoza,F,29,VEN,2012
4051,Bjrn Andrae,M,31,GER,2012
4067,Nilson de Oliveira Andr,M,26,BRA,2012
4101,Andria Suntaque,F,34,BRA,2012
4114,Antonis Andreou,M,37,CYP,2012
4117,Panagiota Andreou,F,16,CYP,2012
4152,Jake Andrewartha,M,22,AUS,2012
4167,Marian Andrews-Heffernan,F,30,IRL,2012
4169,Georgy Aleksandrovich Andreyev,M,36,RUS,2012
4183,Viktoriya Olegovna Andreyeva,F,20,RUS,2012
4184,Yekaterina Igorevna Andreyeva,F,18,RUS,2012
4211,Valeriy Oleksandrovych Andriitsev,M,25,UKR,2012
4223,Matthieu Androdias,M,22,FRA,2012
4231,Alona Anatolivna Andruk,F,25,UKR,2012
4235,Andryein Tamir,M,26,MGL,2012
4291,Juan Diego Angeloni,M,34,ARG,2012
4299,Ivo Serafimov Angelov,M,27,BUL,2012
4310,Tonje Angelsen,F,22,NOR,2012
4332,Giuseppe Angilella,M,27,ITA,2012
4333,Matteo Angioletti,M,31,ITA,2012
4368,Franka Ani,F,21,SLO,2012
4371,Vitaly Vladimirovich Anichkin,M,23,KAZ,2012
4377,Vida Anim,F,28,GHA,2012
4449,Sajjad Anoushiravani Hamlabad,M,28,IRI,2012
4469,Jennifer Anson,F,35,PLW,2012
4479,Dra Antal,F,18,HUN,2012
4501,Lissette Alexandra Antes Castillo,F,21,ECU,2012
4505,Carmelo Kyan Anthony,M,28,USA,2012
4511,Mark Anthony,M,22,AUS,2012
4523,Seema Antil,F,28,IND,2012
4565,Manuel Andr Antonio,M,23,ANG,2012
4577,Semyon Sergeyevich Antonov,M,23,RUS,2012
4582,Aleksandra Ivanovna Antonova,F,20,RUS,2012
4584,Diana Ivanovna Antonova,F,19,RUS,2012
4597,Tatyana Andreyevna Antoshina,F,29,RUS,2012
4598,Jitka Antoov,F,25,CZE,2012
4599,Lenka Antoov,F,20,CZE,2012
4606,Miika Matias Antti-Roiko,M,23,FIN,2012
4613,Nataliya Nikolayevna Antyukh,F,31,RUS,2012
4614,Mohamad Khairul Anuar,M,20,MAS,2012
4674,Eref Apak,M,30,TUR,2012
4675,Nikolay Sergeyevich Apalikov,M,29,RUS,2012
4693,Bolad Apithy,M,26,FRA,2012
4698,Tiago Andr Barata Feio Peixoto Apolnia,M,25,POR,2012
4745,Lusapho Lesly April,M,30,RSA,2012
4757,Javier Ignacio Aquino Carmona,M,22,MEX,2012
4801,Erika Araki,F,27,JPN,2012
4809,Nada Mohammed Wafa S Arakji,F,17,QAT,2012
4814,Juan Jos Aramburu Amorena,M,30,ESP,2012
4827,Juan Esteban Arango Carvajal,M,25,COL,2012
4834,Krystian Aranowski,M,24,POL,2012
4848,Jacob Araptany,M,18,UGA,2012
4853,Yukiya Arashiro,M,27,JPN,2012
4859,Adriana dos Santos Arajo,F,30,BRA,2012
4866,Luiz Alberto Cardoso de Arajo,M,25,BRA,2012
4871,Edward Ignacio Araya Corts,M,26,CHI,2012
4874,Yerko Ignacio Araya Corts,M,26,CHI,2012
4903,Geisa Rafaela Arcanjo,F,20,BRA,2012
4913,Shane William Archbold,M,23,NZL,2012
4931,"Robert Michael Archibald, Jr.",M,32,GBR,2012
4932,Ryan Archibald,M,31,NZL,2012
4933,"Aniekan Okon ""Koko"" Archibong",M,31,NGR,2012
4947,Sailom Ard,M,26,THA,2012
4961,Abeba Aregawi Gebretsadik,F,22,ETH,2012
4972,Sandra Lorena Arenas Campuzano,F,18,COL,2012
4975,Humberto Daniel Arencibia Martnez,M,22,CUB,2012
4991,Mareks rents,M,25,LAT,2012
5005,Egidio Ral Arvalo Ros,M,30,URU,2012
5006,ider Orlando Arvalo Truque,M,19,COL,2012
5009,Samantha Michelle Arvalo Salinas,F,17,ECU,2012
5043,Cndida Estefany Arias Prez,F,20,DOM,2012
5052,Katherine Nataly Arias Pea,F,26,COL,2012
5054,Ramn Gines Arias Quinteros,M,19,URU,2012
5055,Wellington Arias Romero,M,21,DOM,2012
5065,Polat Kemboi Arkan,M,21,TUR,2012
5089,Natalia Ariza Daz,F,21,COL,2012
5090,Tatiana Ariza Daz,F,21,COL,2012
5091,Wilma Yanet Arizapana Yucra,F,29,PER,2012
5092,Mohamed Al-Arjaoui,M,25,MAR,2012
5098,Anna Arkhipenko,F,29,BLR,2012
5103,Yuliya Vladimirovna Arkhipova-Andreyeva,F,28,KGZ,2012
5144,"Elizabeth Mary ""Lizzie"" Armitstead (-Deignan)",F,23,GBR,2012
5148,Michael Arms,M,22,NZL,2012
5152,"Elizabeth ""Betsey"" Armstrong",F,29,USA,2012
5159,Dylan Armstrong,M,31,CAN,2012
5167,Kristin Ann Armstrong (-Savola),F,38,USA,2012
5181,Daniel Arnamnart,M,22,AUS,2012
5184,rni Mr rnason,M,24,ISL,2012
5198,Judith Arndt,F,36,GER,2012
5254,Felix Aronovich,M,24,ISR,2012
5299,Valentina Arrighetti,F,27,ITA,2012
5314,Gabriel Adrin Arroyo,M,35,ARG,2012
5318,Jorge David Arroyo Valdez,M,20,ECU,2012
5335,Heather Ann Arseth,F,18,MRI,2012
5339,"Artiom ""Tommy"" Arshansky",M,20,ISR,2012
5346,Andrea Arsovi,F,25,SRB,2012
5353,Yevgeniya Viktorovna Artamonova-Estes,F,37,RUS,2012
5358,Mauricio Jos Arteaga Snchez,M,23,ECU,2012
5366,Olga Dmitriyevna Arteshina,F,29,RUS,2012
5383,Rifat Rimatovich Artikov,M,29,UZB,2012
5385,Dnil Artiomov,M,17,MDA,2012
5393,Eleni Artymata,F,26,CYP,2012
5405,Quadri Aruna,M,23,NGR,2012
5406,Zorana Arunovi,F,25,SRB,2012
5410,Ardo Arusaar,M,24,EST,2012
5416,"Vasiliki ""Viky"" Arvaniti",F,27,GRE,2012
5428,Lena Sofia Alexandra Arvidsson,F,28,SWE,2012
5443,Marina Aleksandrovna Arzamasova (Katovich-),F,24,BLR,2012
5444,Mohammad Arzandeh,M,24,IRI,2012
5445,Yelena Vladimirovna Arzhakova,F,22,RUS,2012
5448,Maryam Muhammad Arzouqi,F,25,KUW,2012
5453,Laura Asadauskait-Zadneprovskien,F,28,LTU,2012
5457,Kentaro Asahi,M,36,JPN,2012
5471,Sakiyo Asano,F,25,JPN,2012
5475,Nataliya Asanova,F,22,UZB,2012
5476,Anita Amma Ankyewah Asante,F,27,GBR,2012
5554,Rabia Ashiq,F,20,PAK,2012
5577,Jessica Ashwood,F,19,AUS,2012
5598,Rouhollah Askari Gandomani,M,30,IRI,2012
5600,Yerzhan Askarov,M,26,KGZ,2012
5631,"Kosovare ""Kosse"" Asllani",F,22,SWE,2012
5639,Yared Asmerom Tesfit,M,32,ERI,2012
5650,Dina Aspandiyarova,F,36,AUS,2012
5656,Vctor Eulogio Aspillaga Alayza,M,27,PER,2012
5667,Ophlie Aspord,F,21,FRA,2012
5670,Valerio Aspromonte,M,25,ITA,2012
5681,Omar Muhammadi Muhammad Muhammad Assar,M,21,EGY,2012
5686,Meskerem Assefa Legesse (Wondimagegn),F,26,ETH,2012
5687,Sofia Assefa Abebe,F,24,ETH,2012
5689,Sonia Asselah,F,20,ALG,2012
5717,Jonathan Jens-Erik strand,M,26,FIN,2012
5723,Gloria Asumnu,F,27,NGR,2012
5724,rad Suleyman Aumova,F,54,AZE,2012
5734,Sanaa Atabrour,F,23,MAR,2012
5735,Choucri Atafi,M,30,MAR,2012
5738,Hurit Atak,M,21,TUR,2012
5747,Aleksandar Atanasijevi,M,20,SRB,2012
5770,Delphine Bertille Atangana Bodo,F,27,CMR,2012
5773,Ahmed Ghithe G Atari,M,18,QAT,2012
5778,Abbos Atayev,M,26,UZB,2012
5792,Marios Athanasiadis,M,25,CYP,2012
5803,Hseyin Atc,M,26,TUR,2012
5813,Derrick Atkins,M,28,BAH,2012
5817,Alia Shanee Atkinson,F,23,JAM,2012
5818,Amy Atkinson,F,22,GUM,2012
5820,Courtney Atkinson,M,32,AUS,2012
5832,Arnr Atlason,M,28,ISL,2012
5842,Safouane Attaf,M,28,MAR,2012
5848,Sarah Amer Attar,F,19,KSA,2012
5851,Teneal Attard,F,27,AUS,2012
5885,Au Sin Ying,F,23,HKG,2012
5886,"Hoi Shun ""Stephanie"" Au",F,20,HKG,2012
5888,Pierre-Emerick Emiliano Aubameyang,M,23,GAB,2012
5905,Chelsea Ann Aubry,F,28,CAN,2012
5934,Sandra Auffarth,F,25,GER,2012
5967,Jssica de Barros Augusto,F,30,POR,2012
5971,Seimone Delicia Augustus,F,28,USA,2012
5974,Kamila Anna Augustyn,F,30,POL,2012
5975,Rafa Augustyn,M,28,POL,2012
5979,Apti Khamzatovich Aukhadov,M,19,RUS,2012
5992,Aung Aye Aye,F,27,MYA,2012
6027,James William Austin,M,29,GBR,2012
6062,Fatih Avan,M,23,TUR,2012
6075,Anna Mikhaylovna Avdeyeva,F,27,RUS,2012
6111,Edwin Alcibiades vila Vanegas,M,22,COL,2012
6116,Kevin vila Soto,M,19,GUA,2012
6126,Mariana Avitia Martnez,F,18,MEX,2012
6130,Nazmi Avluca,M,35,TUR,2012
6131,Giorgio Avola,M,23,ITA,2012
6137,Roman Valeriyovych Avramenko,M,24,UKR,2012
6140,Ekaterina Ivanova Avramova,F,20,BUL,2012
6152,Ahmed Awad Ahmed Abu Al-Khair,M,25,EGY,2012
6158,Suguru Awaji,M,22,JPN,2012
6160,Mohd Azizulhasni Awang,M,24,MAS,2012
6165,Daniel James Awde,M,24,GBR,2012
6202,Hiwot Ayalew Yeder,F,22,ETH,2012
6207,Hassine Ayari,M,27,TUN,2012
6218,Ventsislav Vasilev Aydarski,M,21,BUL,2012
6220,Naz Aydemir (-Akyol),F,21,TUR,2012
6221,Sema Aydemir-Apak,F,26,TUR,2012
6222,Merve Aydn,F,22,TUR,2012
6231,Anouar Ayed,M,34,TUN,2012
6234,Thomas Ayeko,M,20,UGA,2012
6241,Camille Anas Ayglon-Saurina,F,27,FRA,2012
6242,Burcu Ayhan (-Yksel),F,22,TUR,2012
6245,Miranda Joy Ayim,F,24,CAN,2012
6251,Louise Ayling,F,24,NZL,2012
6256,"Luciana Paula ""Lucha"" Aymar",F,34,ARG,2012
6268,Sihame Ayouba Ali,F,17,COM,2012
